window,variable,model,lead,wavenumber,spectral_retention,spectral_rmse
2021-09-01_2021-11-30,z500,HRES,1 days,57.5,1.0143747246483665,2205.6738954162747
2021-09-01_2021-11-30,z500,HRES,1 days,58.5,1.0148287799380604,2129.3131497654895
2021-09-01_2021-11-30,z500,HRES,1 days,59.5,1.0149668388453352,2110.2251760673944
2021-09-01_2021-11-30,z500,HRES,1 days,60.5,1.0146506973437226,2028.5590698742164
2021-09-01_2021-11-30,z500,HRES,1 days,61.5,1.0931491502706407,1786.608739056299
2021-09-01_2021-11-30,z500,HRES,1 days,62.5,1.1018498494844968,1726.3207310248654
2021-09-01_2021-11-30,z500,HRES,1 days,63.5,1.0829941155499316,1682.2985530554618
2021-09-01_2021-11-30,z500,HRES,1 days,64.5,1.0991961689615728,1650.7668612794926
2021-09-01_2021-11-30,z500,HRES,1 days,65.5,1.0890705329357249,1596.2854240629356
2021-09-01_2021-11-30,z500,HRES,1 days,66.5,1.0898266351627517,1567.2640877333224
2021-09-01_2021-11-30,z500,HRES,1 days,67.5,1.0872578620202598,1525.3624216338442
2021-09-01_2021-11-30,z500,HRES,1 days,68.5,1.0924180003101533,1489.2490486535985
2021-09-01_2021-11-30,z500,HRES,1 days,69.5,1.108714267546363,1463.3144227066618
2021-09-01_2021-11-30,z500,HRES,1 days,70.5,1.1020015077923897,1412.7624248735488
2021-09-01_2021-11-30,z500,HRES,1 days,71.5,1.0859770574386087,1402.5597062641625
2021-09-01_2021-11-30,z500,HRES,1 days,72.5,1.1083214592502055,1356.0019042103183
2021-09-01_2021-11-30,z500,HRES,1 days,73.5,1.0965964034373121,1331.148525582549
2021-09-01_2021-11-30,z500,HRES,1 days,74.5,1.103229099728398,1306.3016338078855
2021-09-01_2021-11-30,z500,HRES,1 days,75.5,1.1068033283937448,1270.6545408168274
2021-09-01_2021-11-30,z500,HRES,1 days,76.5,1.1063167809546428,1251.8482671577917
2021-09-01_2021-11-30,z500,HRES,1 days,77.5,1.110106885810532,1201.6019701674065
2021-09-01_2021-11-30,z500,HRES,1 days,78.5,1.1061520197834551,1191.965294963787
2021-09-01_2021-11-30,z500,HRES,1 days,79.5,1.120621289005446,1151.9857171006827
2021-09-01_2021-11-30,z500,HRES,1 days,80.5,1.1294091766182472,1142.1410420355874
2021-09-01_2021-11-30,z500,HRES,1 days,81.5,1.1348809670954858,1123.604618024365
2021-09-01_2021-11-30,z500,HRES,1 days,82.5,1.1315849487698488,1091.2033298278304
2021-09-01_2021-11-30,z500,HRES,1 days,83.5,1.1195808802747238,1073.2978734434837
2021-09-01_2021-11-30,z500,HRES,1 days,84.5,1.126859637941954,1038.5392659904098
2021-09-01_2021-11-30,z500,HRES,1 days,85.5,1.1614700052958138,1030.5050583838806
2021-09-01_2021-11-30,z500,HRES,1 days,86.5,1.1641818118112546,1007.121208009829
2021-09-01_2021-11-30,z500,HRES,1 days,87.5,1.1626628504921739,974.1173243505552
2021-09-01_2021-11-30,z500,HRES,1 days,88.5,1.1607951282852582,967.065878355327
2021-09-01_2021-11-30,z500,HRES,1 days,89.5,1.1603720865246696,942.6450786101835
2021-09-01_2021-11-30,z500,HRES,1 days,90.5,1.1515534199211035,923.5485413598526
2021-09-01_2021-11-30,z500,HRES,1 days,91.5,1.1894685389228836,907.8956938891081
2021-09-01_2021-11-30,z500,HRES,1 days,92.5,1.1776134794916888,891.4763819749585
2021-09-01_2021-11-30,z500,HRES,1 days,93.5,1.1824738141461681,866.7794522671585
2021-09-01_2021-11-30,z500,HRES,1 days,94.5,1.1794267370208817,855.3200204941627
2021-09-01_2021-11-30,z500,HRES,1 days,95.5,1.1798580031700396,838.6327093082529
2021-09-01_2021-11-30,z500,HRES,1 days,96.5,1.2079147859913624,828.1522189869524
2021-09-01_2021-11-30,z500,HRES,1 days,97.5,1.183154781866842,807.7030699630045
2021-09-01_2021-11-30,z500,HRES,1 days,98.5,1.2075882102005906,799.2418751470467
2021-09-01_2021-11-30,z500,HRES,1 days,99.5,1.1962387549894749,770.3741095815782
2021-09-01_2021-11-30,z500,HRES,1 days,100.5,1.2353039129226748,773.7443319699564
2021-09-01_2021-11-30,z500,HRES,1 days,101.5,1.2096875701687813,754.3254328668428
2021-09-01_2021-11-30,z500,HRES,1 days,102.5,1.2453663080193569,742.6879500677828
2021-09-01_2021-11-30,z500,HRES,1 days,103.5,1.2270655897541827,737.8031522140029
2021-09-01_2021-11-30,z500,HRES,1 days,104.5,1.2527595718690945,722.9729143624329
2021-09-01_2021-11-30,z500,HRES,1 days,105.5,1.2495988255019108,721.0946129546295
2021-09-01_2021-11-30,z500,HRES,1 days,106.5,1.2774961347964218,702.8436146952209
2021-09-01_2021-11-30,z500,HRES,1 days,107.5,1.2437666956722369,700.9441215722866
2021-09-01_2021-11-30,z500,HRES,1 days,108.5,1.2494789807647169,682.0682289661571
2021-09-01_2021-11-30,z500,HRES,1 days,109.5,1.288790885248163,677.5350851454153
2021-09-01_2021-11-30,z500,HRES,1 days,110.5,1.2532051579664052,665.0482719116309
2021-09-01_2021-11-30,z500,HRES,1 days,111.5,1.2781737265620028,664.6670643030819
2021-09-01_2021-11-30,z500,HRES,1 days,112.5,1.2911040173667816,652.7946433045839
2021-09-01_2021-11-30,z500,HRES,1 days,113.5,1.2817850291876869,657.3581378005523
2021-09-01_2021-11-30,z500,HRES,1 days,114.5,1.3163673184915534,641.7745336860861
2021-09-01_2021-11-30,z500,HRES,1 days,115.5,1.2839101433154316,641.446519016986
2021-09-01_2021-11-30,z500,HRES,1 days,116.5,1.2975164761073021,643.5042748640886
2021-09-01_2021-11-30,z500,HRES,1 days,117.5,1.336238092629633,637.769454697788
2021-09-01_2021-11-30,z500,HRES,1 days,118.5,1.312895311468942,630.8729950076187
2021-09-01_2021-11-30,z500,HRES,1 days,119.5,1.2852173620378229,627.3773520703487
2021-09-01_2021-11-30,z500,HRES,1 days,120.5,1.344812751131006,631.7110761426575
2021-09-01_2021-11-30,z500,HRES,1 days,121.5,1.3660999798906428,578.0871070853551
2021-09-01_2021-11-30,z500,HRES,1 days,122.5,1.3591027220556597,548.082720523787
2021-09-01_2021-11-30,z500,HRES,1 days,123.5,1.394303678839808,521.7658929900543
2021-09-01_2021-11-30,z500,HRES,1 days,124.5,1.375461331743255,504.1624670659116
2021-09-01_2021-11-30,z500,HRES,1 days,125.5,1.3842763608565436,501.85985649113525
2021-09-01_2021-11-30,z500,HRES,1 days,126.5,1.392157031099275,487.9949706155988
2021-09-01_2021-11-30,z500,HRES,1 days,127.5,1.4143970497103733,470.9530020343215
2021-09-01_2021-11-30,z500,HRES,1 days,128.5,1.3995664546187647,462.27326081599216
2021-09-01_2021-11-30,z500,HRES,1 days,129.5,1.452332737888796,451.7132795456032
2021-09-01_2021-11-30,z500,HRES,1 days,130.5,1.4512081867368305,447.1049652531704
2021-09-01_2021-11-30,z500,HRES,1 days,131.5,1.5190311051116685,433.0811694722617
2021-09-01_2021-11-30,z500,HRES,1 days,132.5,1.469421928904692,431.7441556897535
2021-09-01_2021-11-30,z500,HRES,1 days,133.5,1.5655214597461782,427.250546186529
2021-09-01_2021-11-30,z500,HRES,1 days,134.5,1.4806675465868506,378.7126047687676
2021-09-01_2021-11-30,z500,HRES,3 days,0.5,1.1274260981781503,0.04350696082766158
2021-09-01_2021-11-30,z500,HRES,3 days,1.5,0.9860704200375129,476894.38872033433
2021-09-01_2021-11-30,z500,HRES,3 days,2.5,1.0022541129121285,326350.37475702947
2021-09-01_2021-11-30,z500,HRES,3 days,3.5,0.9757537101305165,305988.9399711894
2021-09-01_2021-11-30,z500,HRES,3 days,4.5,0.9816958509870667,282810.60878564924
2021-09-01_2021-11-30,z500,HRES,3 days,5.5,0.993224518339667,245668.54669568734
2021-09-01_2021-11-30,z500,HRES,3 days,6.5,1.0151976552968287,216278.44848754193
2021-09-01_2021-11-30,z500,HRES,3 days,7.5,0.9891063228762982,189061.37544888855
2021-09-01_2021-11-30,z500,HRES,3 days,8.5,0.9795364784073252,168750.21276400684
2021-09-01_2021-11-30,z500,HRES,3 days,9.5,0.9759118856267945,146888.6275828216
2021-09-01_2021-11-30,z500,HRES,3 days,10.5,0.9746154757881973,126114.30147003215
2021-09-01_2021-11-30,z500,HRES,3 days,11.5,0.9965330913830528,112428.85830200999
2021-09-01_2021-11-30,z500,HRES,3 days,12.5,1.0050031901130227,100067.42723375907
2021-09-01_2021-11-30,z500,HRES,3 days,13.5,1.004242714217158,85501.63456387166
2021-09-01_2021-11-30,z500,HRES,3 days,14.5,1.0078073670955878,76218.46145876333
2021-09-01_2021-11-30,z500,HRES,3 days,15.5,0.9982035871931093,67053.05323020663
2021-09-01_2021-11-30,z500,HRES,3 days,16.5,0.9964679824776453,60647.96940868916
2021-09-01_2021-11-30,z500,HRES,3 days,17.5,0.9991619152217583,53097.21299827645
2021-09-01_2021-11-30,z500,HRES,3 days,18.5,1.011615919984372,48453.950595906266
2021-09-01_2021-11-30,z500,HRES,3 days,19.5,1.0126710108538381,44232.57079834121
2021-09-01_2021-11-30,z500,HRES,3 days,20.5,1.0074712899447233,40066.888375089206
2021-09-01_2021-11-30,z500,HRES,3 days,21.5,1.0056496800821677,35679.57252507186
2021-09-01_2021-11-30,z500,HRES,3 days,22.5,1.0042827433736692,33069.761571060335
2021-09-01_2021-11-30,z500,HRES,3 days,23.5,1.009964234563045,30077.210069275287
2021-09-01_2021-11-30,z500,HRES,3 days,24.5,1.0165037085096802,27543.781946037543
2021-09-01_2021-11-30,z500,HRES,3 days,25.5,1.021368548124826,25468.41529883008
2021-09-01_2021-11-30,z500,HRES,3 days,26.5,1.0207409080148324,23381.40190724258
2021-09-01_2021-11-30,z500,HRES,3 days,27.5,1.0160831031615614,21999.17780776053
2021-09-01_2021-11-30,z500,HRES,3 days,28.5,1.014245472013156,20266.145203467615
2021-09-01_2021-11-30,z500,HRES,3 days,29.5,1.012471278564043,18526.68314981334
2021-09-01_2021-11-30,z500,HRES,3 days,30.5,1.0151872274676357,17369.647339236657
2021-09-01_2021-11-30,z500,HRES,3 days,31.5,1.017231400308917,15982.489646521622
2021-09-01_2021-11-30,z500,HRES,3 days,32.5,1.0192278906172105,15146.20247407075
2021-09-01_2021-11-30,z500,HRES,3 days,33.5,1.0231232871145837,14112.641334362646
2021-09-01_2021-11-30,z500,HRES,3 days,34.5,1.025522394146442,13228.303595886706
2021-09-01_2021-11-30,z500,HRES,3 days,35.5,1.022898302924799,12580.02961761984
2021-09-01_2021-11-30,z500,HRES,3 days,36.5,1.022183049329549,11692.83454573473
2021-09-01_2021-11-30,z500,HRES,3 days,37.5,1.019223212518003,11090.335234866874
2021-09-01_2021-11-30,z500,HRES,3 days,38.5,1.0192751401732656,10302.51601914908
2021-09-01_2021-11-30,z500,HRES,3 days,39.5,1.0192920243818708,9774.339468496059
2021-09-01_2021-11-30,z500,HRES,3 days,40.5,1.0198446427259042,9312.46546776973
2021-09-01_2021-11-30,z500,HRES,3 days,41.5,1.0184750553536646,8644.838589302117
2021-09-01_2021-11-30,z500,HRES,3 days,42.5,1.0157165080764021,8271.440905082212
2021-09-01_2021-11-30,z500,HRES,3 days,43.5,1.0171813287309084,7774.450066232588
2021-09-01_2021-11-30,z500,HRES,3 days,44.5,1.0167241240250389,7468.4843903565
2021-09-01_2021-11-30,z500,HRES,3 days,45.5,1.0181259487489318,7194.276766559915
2021-09-01_2021-11-30,z500,HRES,3 days,46.5,1.0186094609390215,6792.009397766672
2021-09-01_2021-11-30,z500,HRES,3 days,47.5,1.0198937221285396,6504.446807053618
2021-09-01_2021-11-30,z500,HRES,3 days,48.5,1.019572131394374,6159.542774555284
2021-09-01_2021-11-30,z500,HRES,3 days,49.5,1.0192031187940749,5931.343637391278
2021-09-01_2021-11-30,z500,HRES,3 days,50.5,1.018754750824557,5648.102097948824
2021-09-01_2021-11-30,z500,HRES,3 days,51.5,1.0208641494261101,5471.928466238599
2021-09-01_2021-11-30,z500,HRES,3 days,52.5,1.0210333700305572,5374.36243433263
2021-09-01_2021-11-30,z500,HRES,3 days,53.5,1.0214954502712608,5086.4436261386545
2021-09-01_2021-11-30,z500,HRES,3 days,54.5,1.021005763919088,4990.531571359649
2021-09-01_2021-11-30,z500,HRES,3 days,55.5,1.0192316979850289,4696.091335019587
2021-09-01_2021-11-30,z500,HRES,3 days,56.5,1.0192143252904906,4682.426036813943
2021-09-01_2021-11-30,z500,HRES,3 days,57.5,1.0202124668201091,4484.620490614209
2021-09-01_2021-11-30,z500,HRES,3 days,58.5,1.0197101921436664,4351.626764776133
2021-09-01_2021-11-30,z500,HRES,3 days,59.5,1.019455449409584,4277.639591275134
2021-09-01_2021-11-30,z500,HRES,3 days,60.5,1.0200698963971502,4110.335236371459
2021-09-01_2021-11-30,z500,HRES,3 days,61.5,1.1167750935317327,2817.4373665150943
2021-09-01_2021-11-30,z500,HRES,3 days,62.5,1.0981409941128017,2693.2455709607307
2021-09-01_2021-11-30,z500,HRES,3 days,63.5,1.094097577171944,2610.438543788119
2021-09-01_2021-11-30,z500,HRES,3 days,64.5,1.091281329936551,2535.204234730278
2021-09-01_2021-11-30,z500,HRES,3 days,65.5,1.0975944499766113,2450.5863399110244
2021-09-01_2021-11-30,z500,HRES,3 days,66.5,1.0966857794968037,2396.1083230434733
2021-09-01_2021-11-30,z500,HRES,3 days,67.5,1.1165822093771167,2311.248216176478
2021-09-01_2021-11-30,z500,HRES,3 days,68.5,1.1139904072708011,2235.4617347105955
2021-09-01_2021-11-30,z500,HRES,3 days,69.5,1.1268911330427192,2172.874792525629
2021-09-01_2021-11-30,z500,HRES,3 days,70.5,1.1175178927255298,2073.1169620862333
2021-09-01_2021-11-30,z500,HRES,3 days,71.5,1.089987897010945,2046.2328288395518
2021-09-01_2021-11-30,z500,HRES,3 days,72.5,1.1079939586664493,1969.0471964757046
2021-09-01_2021-11-30,z500,HRES,3 days,73.5,1.107894405554069,1927.314549941165
2021-09-01_2021-11-30,z500,HRES,3 days,74.5,1.1124824159811384,1864.0652886470039
2021-09-01_2021-11-30,z500,HRES,3 days,75.5,1.1237516473106528,1815.5550120362752
2021-09-01_2021-11-30,z500,HRES,3 days,76.5,1.1150779849922212,1764.2236797338953
2021-09-01_2021-11-30,z500,HRES,3 days,77.5,1.12503822697771,1677.18189447781
2021-09-01_2021-11-30,z500,HRES,3 days,78.5,1.141349383866673,1661.6454591382076
2021-09-01_2021-11-30,z500,HRES,3 days,79.5,1.1328741080712295,1587.9871017165458
2021-09-01_2021-11-30,z500,HRES,3 days,80.5,1.140864300409193,1570.898331068787
2021-09-01_2021-11-30,z500,HRES,3 days,81.5,1.1447054699365384,1542.7595471049694
2021-09-01_2021-11-30,z500,HRES,3 days,82.5,1.1483191737667968,1483.999547740838
2021-09-01_2021-11-30,z500,HRES,3 days,83.5,1.1522313225414074,1464.7122928924357
2021-09-01_2021-11-30,z500,HRES,3 days,84.5,1.1584886973518045,1406.774352995002
2021-09-01_2021-11-30,z500,HRES,3 days,85.5,1.1529666260021711,1367.117118240623
2021-09-01_2021-11-30,z500,HRES,3 days,86.5,1.1756129214301263,1343.445716747111
2021-09-01_2021-11-30,z500,HRES,3 days,87.5,1.160509973033147,1282.1470896646654
2021-09-01_2021-11-30,z500,HRES,3 days,88.5,1.1817683606823022,1274.3681009387035
2021-09-01_2021-11-30,z500,HRES,3 days,89.5,1.1762909615454595,1232.6209459659635
2021-09-01_2021-11-30,z500,HRES,3 days,90.5,1.1862456807376698,1208.3606754162356
2021-09-01_2021-11-30,z500,HRES,3 days,91.5,1.2019351770915216,1173.1991677865833
2021-09-01_2021-11-30,z500,HRES,3 days,92.5,1.189440261797432,1150.3506225876301
2021-09-01_2021-11-30,z500,HRES,3 days,93.5,1.192554198514838,1112.0411093647376
2021-09-01_2021-11-30,z500,HRES,3 days,94.5,1.2047943684090576,1093.7627306612037
2021-09-01_2021-11-30,z500,HRES,3 days,95.5,1.2239148091474406,1077.6418261616961
2021-09-01_2021-11-30,z500,HRES,3 days,96.5,1.2243366885912592,1047.4938094636125
2021-09-01_2021-11-30,z500,HRES,3 days,97.5,1.2103928919710485,1022.2614348904877
2021-09-01_2021-11-30,z500,HRES,3 days,98.5,1.2365622748005347,1006.9481950573635
2021-09-01_2021-11-30,z500,HRES,3 days,99.5,1.2686138173128694,982.1520564432943
2021-09-01_2021-11-30,z500,HRES,3 days,100.5,1.239178190036276,961.5502760239341
2021-09-01_2021-11-30,z500,HRES,3 days,101.5,1.2448808601496395,948.9339709852138
2021-09-01_2021-11-30,z500,HRES,3 days,102.5,1.2791836376154984,919.9133506674447
2021-09-01_2021-11-30,z500,HRES,3 days,103.5,1.2645594622058547,910.9714154424092
2021-09-01_2021-11-30,z500,HRES,3 days,104.5,1.2835902329133344,882.8911025447821
2021-09-01_2021-11-30,z500,HRES,3 days,105.5,1.2729009356699172,878.9041969461596
2021-09-01_2021-11-30,z500,HRES,3 days,106.5,1.2980112218643922,850.5554618134964
2021-09-01_2021-11-30,z500,HRES,3 days,107.5,1.3112231355760489,848.0867390459498
2021-09-01_2021-11-30,z500,HRES,3 days,108.5,1.2893850838640053,833.6062548565224
2021-09-01_2021-11-30,z500,HRES,3 days,109.5,1.3133803960819461,811.156475911997
2021-09-01_2021-11-30,z500,HRES,3 days,110.5,1.320832132897655,807.4351541790227
2021-09-01_2021-11-30,z500,HRES,3 days,111.5,1.3094723533945818,794.3060530825489
2021-09-01_2021-11-30,z500,HRES,3 days,112.5,1.3292270053154023,787.7173656740943
2021-09-01_2021-11-30,z500,HRES,3 days,113.5,1.3543938258101254,788.2327749039202
2021-09-01_2021-11-30,z500,HRES,3 days,114.5,1.36020222680572,768.5930422692704
2021-09-01_2021-11-30,z500,HRES,3 days,115.5,1.3309620560882216,768.2722993908218
2021-09-01_2021-11-30,z500,HRES,3 days,116.5,1.3435310031295609,759.8691655688727
2021-09-01_2021-11-30,z500,HRES,3 days,117.5,1.3743588291733149,751.3767936234343
2021-09-01_2021-11-30,z500,HRES,3 days,118.5,1.3531135517314354,747.9060798245627
2021-09-01_2021-11-30,z500,HRES,3 days,119.5,1.3270728372602483,745.0198414043789
2021-09-01_2021-11-30,z500,HRES,3 days,120.5,1.3744086279138752,741.4610888921952
2021-09-01_2021-11-30,z500,HRES,3 days,121.5,1.4514406552224624,673.5546791479753
2021-09-01_2021-11-30,z500,HRES,3 days,122.5,1.4465897115325421,647.731984895579
2021-09-01_2021-11-30,z500,HRES,3 days,123.5,1.4830374512368192,603.6288270510856
2021-09-01_2021-11-30,z500,HRES,3 days,124.5,1.5050248939204987,591.5444204283016
2021-09-01_2021-11-30,z500,HRES,3 days,125.5,1.4689043149965648,573.667395327926
2021-09-01_2021-11-30,z500,HRES,3 days,126.5,1.480221276303831,556.0046525055967
2021-09-01_2021-11-30,z500,HRES,3 days,127.5,1.5010724524453103,531.4627919171432
2021-09-01_2021-11-30,z500,HRES,3 days,128.5,1.480710000558238,522.5270035098064
2021-09-01_2021-11-30,z500,HRES,3 days,129.5,1.5036716218726114,514.5229089869298
2021-09-01_2021-11-30,z500,HRES,3 days,130.5,1.4937349747370092,506.43586110757843
2021-09-01_2021-11-30,z500,HRES,3 days,131.5,1.6170427193300703,498.10640573471443
2021-09-01_2021-11-30,z500,HRES,3 days,132.5,1.5893514910608233,488.25150086715735
2021-09-01_2021-11-30,z500,HRES,3 days,133.5,1.663150171070184,460.65005950507805
2021-09-01_2021-11-30,z500,HRES,3 days,134.5,1.4626324235141261,434.1424011369461
2021-09-01_2021-11-30,z500,HRES,5 days,0.5,1.0436480761630058,0.07643090272912394
2021-09-01_2021-11-30,z500,HRES,5 days,1.5,0.9817045490993505,872209.9180133436
2021-09-01_2021-11-30,z500,HRES,5 days,2.5,1.0140888309784437,768545.0999116135
2021-09-01_2021-11-30,z500,HRES,5 days,3.5,0.9574626958388602,763210.0855282085
2021-09-01_2021-11-30,z500,HRES,5 days,4.5,0.9812375419065825,688909.1835063293
2021-09-01_2021-11-30,z500,HRES,5 days,5.5,0.9956933741393492,597077.4828430016
2021-09-01_2021-11-30,z500,HRES,5 days,6.5,1.0416391335383999,523213.13771247526
2021-09-01_2021-11-30,z500,HRES,5 days,7.5,0.9912805116260178,441654.4897180963
2021-09-01_2021-11-30,z500,HRES,5 days,8.5,1.011815301722525,373308.54989209445
2021-09-01_2021-11-30,z500,HRES,5 days,9.5,0.9914496612600051,313768.56020188914
2021-09-01_2021-11-30,z500,HRES,5 days,10.5,0.9845565631639378,260442.73948585364
2021-09-01_2021-11-30,z500,HRES,5 days,11.5,0.9978038754938027,223802.8327929313
2021-09-01_2021-11-30,z500,HRES,5 days,12.5,1.0175974139751305,188400.63562019402
2021-09-01_2021-11-30,z500,HRES,5 days,13.5,0.9932300795509413,159702.15085755865
2021-09-01_2021-11-30,z500,HRES,5 days,14.5,1.0045795375068156,141399.19804552692
2021-09-01_2021-11-30,z500,HRES,5 days,15.5,1.005920360208876,122736.43277568648
2021-09-01_2021-11-30,z500,HRES,5 days,16.5,1.020490071909835,107551.6026684421
2021-09-01_2021-11-30,z500,HRES,5 days,17.5,1.0264335902822608,92370.77746638555
2021-09-01_2021-11-30,z500,HRES,5 days,18.5,1.038446942536577,82201.18679093009
2021-09-01_2021-11-30,z500,HRES,5 days,19.5,1.0337732778180315,73650.67935719526
2021-09-01_2021-11-30,z500,HRES,5 days,20.5,1.0296767514302216,66425.72354743586
2021-09-01_2021-11-30,z500,HRES,5 days,21.5,1.0241739446031783,58286.36174000855
2021-09-01_2021-11-30,z500,HRES,5 days,22.5,1.0157299409705305,53313.81099643432
2021-09-01_2021-11-30,z500,HRES,5 days,23.5,1.0210573211325753,48264.659971164096
2021-09-01_2021-11-30,z500,HRES,5 days,24.5,1.028076469139208,43849.62845313367
2021-09-01_2021-11-30,z500,HRES,5 days,25.5,1.0311497583564408,39712.59040989321
2021-09-01_2021-11-30,z500,HRES,5 days,26.5,1.032085302766821,35893.24282175247
2021-09-01_2021-11-30,z500,HRES,5 days,27.5,1.0292254545150763,33665.65027008804
2021-09-01_2021-11-30,z500,HRES,5 days,28.5,1.038597413846678,31183.95116118247
2021-09-01_2021-11-30,z500,HRES,5 days,29.5,1.0381826050148193,28157.553873131284
2021-09-01_2021-11-30,z500,HRES,5 days,30.5,1.0356461233511793,26319.817582471154
2021-09-01_2021-11-30,z500,HRES,5 days,31.5,1.0307141421112145,24162.792600236506
2021-09-01_2021-11-30,z500,HRES,5 days,32.5,1.0312800048261044,22741.112210502335
