window,variable,model,lead,wavenumber,spectral_retention,spectral_rmse
2022-03-01_2022-05-31,z500,HRES,1 days,21.5,1.0052502616502066,13624.655637106674
2022-03-01_2022-05-31,z500,HRES,1 days,22.5,1.0067775114909767,12818.874652624836
2022-03-01_2022-05-31,z500,HRES,1 days,23.5,1.007816548236875,11777.153016448254
2022-03-01_2022-05-31,z500,HRES,1 days,24.5,1.0094381777662798,10974.557152449379
2022-03-01_2022-05-31,z500,HRES,1 days,25.5,1.0117462515944609,10124.980676296109
2022-03-01_2022-05-31,z500,HRES,1 days,26.5,1.0103621326720746,9453.979356142747
2022-03-01_2022-05-31,z500,HRES,1 days,27.5,1.0069030896850968,8944.888282938653
2022-03-01_2022-05-31,z500,HRES,1 days,28.5,1.009755540611421,8515.451312770909
2022-03-01_2022-05-31,z500,HRES,1 days,29.5,1.010514765392014,7884.523382708172
2022-03-01_2022-05-31,z500,HRES,1 days,30.5,1.013117992073604,7441.143501024376
2022-03-01_2022-05-31,z500,HRES,1 days,31.5,1.0155718943490928,6955.0354802555285
2022-03-01_2022-05-31,z500,HRES,1 days,32.5,1.0179162132565216,6721.909225823798
2022-03-01_2022-05-31,z500,HRES,1 days,33.5,1.014407071021662,6339.940172705973
2022-03-01_2022-05-31,z500,HRES,1 days,34.5,1.0157235858739815,5963.508234199385
2022-03-01_2022-05-31,z500,HRES,1 days,35.5,1.0149098617632333,5768.649239533188
2022-03-01_2022-05-31,z500,HRES,1 days,36.5,1.0193528822121918,5420.657091532467
2022-03-01_2022-05-31,z500,HRES,1 days,37.5,1.0187032279039132,5221.415850040719
2022-03-01_2022-05-31,z500,HRES,1 days,38.5,1.020109367104421,4879.765188516765
2022-03-01_2022-05-31,z500,HRES,1 days,39.5,1.0160167926536023,4689.428775640684
2022-03-01_2022-05-31,z500,HRES,1 days,40.5,1.017319762091501,4580.508093279559
2022-03-01_2022-05-31,z500,HRES,1 days,41.5,1.0168031682184813,4258.573860472265
2022-03-01_2022-05-31,z500,HRES,1 days,42.5,1.0205990215220295,4142.244963241667
2022-03-01_2022-05-31,z500,HRES,1 days,43.5,1.0204296282773195,3896.04539127303
2022-03-01_2022-05-31,z500,HRES,1 days,44.5,1.0181494535028612,3776.3944363072155
2022-03-01_2022-05-31,z500,HRES,1 days,45.5,1.0175269453980862,3667.627993401047
2022-03-01_2022-05-31,z500,HRES,1 days,46.5,1.0171325743432134,3517.4561077519866
2022-03-01_2022-05-31,z500,HRES,1 days,47.5,1.0176151686503279,3376.612868425649
2022-03-01_2022-05-31,z500,HRES,1 days,48.5,1.0190497839122687,3235.1526876608036
2022-03-01_2022-05-31,z500,HRES,1 days,49.5,1.020339190441267,3151.567375993899
2022-03-01_2022-05-31,z500,HRES,1 days,50.5,1.020764650157471,3033.336726293995
2022-03-01_2022-05-31,z500,HRES,1 days,51.5,1.0204977669718516,2926.6012038259173
2022-03-01_2022-05-31,z500,HRES,1 days,52.5,1.021272593256351,2873.2297904070138
2022-03-01_2022-05-31,z500,HRES,1 days,53.5,1.020675584854224,2736.719312372864
2022-03-01_2022-05-31,z500,HRES,1 days,54.5,1.0197742552830718,2716.097799601881
2022-03-01_2022-05-31,z500,HRES,1 days,55.5,1.02067908994098,2563.090090493783
2022-03-01_2022-05-31,z500,HRES,1 days,56.5,1.020307770818479,2533.4301053334348
2022-03-01_2022-05-31,z500,HRES,1 days,57.5,1.0198706765105912,2457.8348501805917
2022-03-01_2022-05-31,z500,HRES,1 days,58.5,1.0189606715041957,2392.678161473301
2022-03-01_2022-05-31,z500,HRES,1 days,59.5,1.019093531196306,2363.2582388983415
2022-03-01_2022-05-31,z500,HRES,1 days,60.5,1.0188099603278464,2287.515622984734
2022-03-01_2022-05-31,z500,HRES,1 days,61.5,1.041384772632693,1797.2259663165391
2022-03-01_2022-05-31,z500,HRES,1 days,62.5,1.0249975361161079,1751.1861554514994
2022-03-01_2022-05-31,z500,HRES,1 days,63.5,1.0324170091161966,1699.1720356330325
2022-03-01_2022-05-31,z500,HRES,1 days,64.5,1.0224964849367826,1656.9873055564926
2022-03-01_2022-05-31,z500,HRES,1 days,65.5,1.0246993754406548,1603.204021172281
2022-03-01_2022-05-31,z500,HRES,1 days,66.5,1.012690100994165,1568.9018142484192
2022-03-01_2022-05-31,z500,HRES,1 days,67.5,1.0017327928941027,1537.6149290119308
2022-03-01_2022-05-31,z500,HRES,1 days,68.5,1.0182259160476015,1515.6556112693163
2022-03-01_2022-05-31,z500,HRES,1 days,69.5,1.006238421475924,1465.7422096808432
2022-03-01_2022-05-31,z500,HRES,1 days,70.5,1.0051669108154633,1401.831142702669
2022-03-01_2022-05-31,z500,HRES,1 days,71.5,1.0090456660422518,1402.2562571449519
2022-03-01_2022-05-31,z500,HRES,1 days,72.5,1.0144265033816746,1365.1457233460706
2022-03-01_2022-05-31,z500,HRES,1 days,73.5,1.0091166651819488,1333.353650899591
2022-03-01_2022-05-31,z500,HRES,1 days,74.5,1.0016276995057376,1305.8965117675054
2022-03-01_2022-05-31,z500,HRES,1 days,75.5,1.0235652268403463,1278.0314227337706
2022-03-01_2022-05-31,z500,HRES,1 days,76.5,1.0177735802553938,1249.6300184981676
2022-03-01_2022-05-31,z500,HRES,1 days,77.5,1.0144920471223857,1201.9525640704678
2022-03-01_2022-05-31,z500,HRES,1 days,78.5,1.0001664295909756,1205.1369454448525
2022-03-01_2022-05-31,z500,HRES,1 days,79.5,1.0175373645991663,1149.7103888492245
2022-03-01_2022-05-31,z500,HRES,1 days,80.5,1.0027534864666792,1137.410984259117
2022-03-01_2022-05-31,z500,HRES,1 days,81.5,1.0115507184120165,1116.9355641562938
2022-03-01_2022-05-31,z500,HRES,1 days,82.5,1.0115562950431287,1085.7304255119632
2022-03-01_2022-05-31,z500,HRES,1 days,83.5,1.006437971141988,1070.1148972830124
2022-03-01_2022-05-31,z500,HRES,1 days,84.5,1.0302964064854523,1028.7728285138498
2022-03-01_2022-05-31,z500,HRES,1 days,85.5,1.0270943151071938,1017.7124801129004
2022-03-01_2022-05-31,z500,HRES,1 days,86.5,1.0124940971225198,1002.6538228566438
2022-03-01_2022-05-31,z500,HRES,1 days,87.5,1.039044122246275,968.7210711231592
2022-03-01_2022-05-31,z500,HRES,1 days,88.5,1.0320928454104854,958.4936201398309
2022-03-01_2022-05-31,z500,HRES,1 days,89.5,1.0327924925795449,930.8705636994008
2022-03-01_2022-05-31,z500,HRES,1 days,90.5,1.0374980195786554,914.7861095600905
2022-03-01_2022-05-31,z500,HRES,1 days,91.5,1.0343179069149262,898.696901386787
2022-03-01_2022-05-31,z500,HRES,1 days,92.5,1.0303529761445651,882.0774748868473
2022-03-01_2022-05-31,z500,HRES,1 days,93.5,1.0401496241567616,862.6498702848193
2022-03-01_2022-05-31,z500,HRES,1 days,94.5,1.037624654315442,849.6758796932205
2022-03-01_2022-05-31,z500,HRES,1 days,95.5,1.0290731893228666,827.1890455965934
2022-03-01_2022-05-31,z500,HRES,1 days,96.5,1.0525560072520606,815.5066196169323
2022-03-01_2022-05-31,z500,HRES,1 days,97.5,1.054160666611119,795.4578537461095
2022-03-01_2022-05-31,z500,HRES,1 days,98.5,1.066248995686176,788.9451459968313
2022-03-01_2022-05-31,z500,HRES,1 days,99.5,1.0429328047606516,767.0104273038227
2022-03-01_2022-05-31,z500,HRES,1 days,100.5,1.073687748223968,763.6932702548797
2022-03-01_2022-05-31,z500,HRES,1 days,101.5,1.067766988645045,748.110247939361
2022-03-01_2022-05-31,z500,HRES,1 days,102.5,1.0664680894559586,732.0911875195868
2022-03-01_2022-05-31,z500,HRES,1 days,103.5,1.083656604624571,735.8586290278746
2022-03-01_2022-05-31,z500,HRES,1 days,104.5,1.0768592735037028,716.7440578872448
2022-03-01_2022-05-31,z500,HRES,1 days,105.5,1.0874929529485833,707.3187915553859
2022-03-01_2022-05-31,z500,HRES,1 days,106.5,1.0941415996820867,693.5660395474086
2022-03-01_2022-05-31,z500,HRES,1 days,107.5,1.1159987108406773,687.9600046633303
2022-03-01_2022-05-31,z500,HRES,1 days,108.5,1.1034831403304675,681.0162832619654
2022-03-01_2022-05-31,z500,HRES,1 days,109.5,1.0747492015663602,663.6989741545809
2022-03-01_2022-05-31,z500,HRES,1 days,110.5,1.1217903211656095,654.4459567953223
2022-03-01_2022-05-31,z500,HRES,1 days,111.5,1.1200214543198648,655.3704701006963
2022-03-01_2022-05-31,z500,HRES,1 days,112.5,1.1078366252423368,649.6963270648549
2022-03-01_2022-05-31,z500,HRES,1 days,113.5,1.114631435844485,651.0725421468072
2022-03-01_2022-05-31,z500,HRES,1 days,114.5,1.1268588319902608,629.7420860604668
2022-03-01_2022-05-31,z500,HRES,1 days,115.5,1.130773986466272,633.4518259506935
2022-03-01_2022-05-31,z500,HRES,1 days,116.5,1.1269299187323112,631.1177836146409
2022-03-01_2022-05-31,z500,HRES,1 days,117.5,1.121518267720537,624.4410199969833
2022-03-01_2022-05-31,z500,HRES,1 days,118.5,1.114394721522729,621.6975963082759
2022-03-01_2022-05-31,z500,HRES,1 days,119.5,1.1326255922358366,617.6711706187083
2022-03-01_2022-05-31,z500,HRES,1 days,120.5,1.1326873127066917,620.8714591019693
2022-03-01_2022-05-31,z500,HRES,1 days,121.5,1.1731312869740775,571.5973537895986
2022-03-01_2022-05-31,z500,HRES,1 days,122.5,1.2266252644342432,545.0153701248764
2022-03-01_2022-05-31,z500,HRES,1 days,123.5,1.216373181557734,520.0145915784237
2022-03-01_2022-05-31,z500,HRES,1 days,124.5,1.2181111823569375,506.82743508546434
2022-03-01_2022-05-31,z500,HRES,1 days,125.5,1.2598521412877988,491.6725313302508
2022-03-01_2022-05-31,z500,HRES,1 days,126.5,1.2705023070265513,478.2467865223286
2022-03-01_2022-05-31,z500,HRES,1 days,127.5,1.3302898187494203,465.50769368728993
2022-03-01_2022-05-31,z500,HRES,1 days,128.5,1.262310353911358,461.66344435877784
2022-03-01_2022-05-31,z500,HRES,1 days,129.5,1.2862833438268626,454.34786395226473
2022-03-01_2022-05-31,z500,HRES,1 days,130.5,1.293008745233107,443.32919560990877
2022-03-01_2022-05-31,z500,HRES,1 days,131.5,1.333773167910949,443.9000559536869
2022-03-01_2022-05-31,z500,HRES,1 days,132.5,1.320393147210323,432.73670300127066
2022-03-01_2022-05-31,z500,HRES,1 days,133.5,1.411044659211039,426.6041641253593
2022-03-01_2022-05-31,z500,HRES,1 days,134.5,1.266463765348056,401.0301912760122
2022-03-01_2022-05-31,z500,HRES,3 days,0.5,1.1228023303030943,0.05230984115657837
2022-03-01_2022-05-31,z500,HRES,3 days,1.5,0.984042851035059,512512.2143324972
2022-03-01_2022-05-31,z500,HRES,3 days,2.5,0.9964215499005751,331851.1027398886
2022-03-01_2022-05-31,z500,HRES,3 days,3.5,0.9839463541250344,312129.67695764493
2022-03-01_2022-05-31,z500,HRES,3 days,4.5,0.9987224496225666,300269.3283010549
2022-03-01_2022-05-31,z500,HRES,3 days,5.5,0.9908412383134143,268904.77141773683
2022-03-01_2022-05-31,z500,HRES,3 days,6.5,1.00200930900404,239957.9741261917
2022-03-01_2022-05-31,z500,HRES,3 days,7.5,0.9935113595250533,203653.6492439563
2022-03-01_2022-05-31,z500,HRES,3 days,8.5,0.9834526095974819,177116.5652184203
2022-03-01_2022-05-31,z500,HRES,3 days,9.5,0.9659763222042534,156342.83584677445
2022-03-01_2022-05-31,z500,HRES,3 days,10.5,0.9675402624691961,136945.22693019037
2022-03-01_2022-05-31,z500,HRES,3 days,11.5,0.9888836859623392,120896.13377214129
2022-03-01_2022-05-31,z500,HRES,3 days,12.5,1.014712101663377,103956.84701042082
2022-03-01_2022-05-31,z500,HRES,3 days,13.5,1.0176302173566367,91181.15303933328
2022-03-01_2022-05-31,z500,HRES,3 days,14.5,1.01930323257253,81052.06086278995
2022-03-01_2022-05-31,z500,HRES,3 days,15.5,1.020552575423979,71763.83740765421
2022-03-01_2022-05-31,z500,HRES,3 days,16.5,1.0105318409076776,65036.73549655403
2022-03-01_2022-05-31,z500,HRES,3 days,17.5,1.0231760348343808,58044.27423126554
2022-03-01_2022-05-31,z500,HRES,3 days,18.5,1.0520033562164135,52241.211773710165
2022-03-01_2022-05-31,z500,HRES,3 days,19.5,1.0534372344189515,47625.1163486676
2022-03-01_2022-05-31,z500,HRES,3 days,20.5,1.052592007294961,43785.25122806789
2022-03-01_2022-05-31,z500,HRES,3 days,21.5,1.0497739401031847,39281.29199382202
2022-03-01_2022-05-31,z500,HRES,3 days,22.5,1.0478488479833694,35940.11073235727
2022-03-01_2022-05-31,z500,HRES,3 days,23.5,1.0414733181949445,32987.97687241276
2022-03-01_2022-05-31,z500,HRES,3 days,24.5,1.0368413095877513,30071.208668689243
2022-03-01_2022-05-31,z500,HRES,3 days,25.5,1.039340878142852,27520.00147215738
2022-03-01_2022-05-31,z500,HRES,3 days,26.5,1.0422598810365955,25287.994507530646
2022-03-01_2022-05-31,z500,HRES,3 days,27.5,1.0461088029193701,23858.430531782586
2022-03-01_2022-05-31,z500,HRES,3 days,28.5,1.0474075121516075,22245.012384474237
2022-03-01_2022-05-31,z500,HRES,3 days,29.5,1.0474220333069544,20015.943328600646
2022-03-01_2022-05-31,z500,HRES,3 days,30.5,1.0473766520633985,18855.600031424605
2022-03-01_2022-05-31,z500,HRES,3 days,31.5,1.0508015489931803,17300.040977354583
2022-03-01_2022-05-31,z500,HRES,3 days,32.5,1.0535296391213222,16480.294023244216
2022-03-01_2022-05-31,z500,HRES,3 days,33.5,1.0482404645802288,15306.529736675393
2022-03-01_2022-05-31,z500,HRES,3 days,34.5,1.0531163914539812,14166.231587737591
2022-03-01_2022-05-31,z500,HRES,3 days,35.5,1.05627570446109,13598.523684853068
2022-03-01_2022-05-31,z500,HRES,3 days,36.5,1.0598253933885478,12587.354473751335
2022-03-01_2022-05-31,z500,HRES,3 days,37.5,1.0630004924177043,12034.124467972762
2022-03-01_2022-05-31,z500,HRES,3 days,38.5,1.0684045116859713,11215.938674859342
2022-03-01_2022-05-31,z500,HRES,3 days,39.5,1.06552868940889,10654.26010223278
2022-03-01_2022-05-31,z500,HRES,3 days,40.5,1.0657670529935641,10226.614208244539
2022-03-01_2022-05-31,z500,HRES,3 days,41.5,1.063570045030093,9514.438060256112
2022-03-01_2022-05-31,z500,HRES,3 days,42.5,1.064033218703685,9181.059072033868
2022-03-01_2022-05-31,z500,HRES,3 days,43.5,1.0618285151827231,8602.789225537772
2022-03-01_2022-05-31,z500,HRES,3 days,44.5,1.0609574648126303,8311.146911454261
2022-03-01_2022-05-31,z500,HRES,3 days,45.5,1.0661999370413084,8048.382363007128
2022-03-01_2022-05-31,z500,HRES,3 days,46.5,1.0670980755438004,7584.76129510847
2022-03-01_2022-05-31,z500,HRES,3 days,47.5,1.0679670084559305,7335.048450146256
2022-03-01_2022-05-31,z500,HRES,3 days,48.5,1.067996427598029,6942.760524133567
2022-03-01_2022-05-31,z500,HRES,3 days,49.5,1.0690754725393383,6763.890365192828
2022-03-01_2022-05-31,z500,HRES,3 days,50.5,1.0672154875878628,6398.634713008847
2022-03-01_2022-05-31,z500,HRES,3 days,51.5,1.0659423242685653,6211.549297216957
2022-03-01_2022-05-31,z500,HRES,3 days,52.5,1.0659743602451386,6107.557876823462
2022-03-01_2022-05-31,z500,HRES,3 days,53.5,1.066371370180216,5755.915452816445
2022-03-01_2022-05-31,z500,HRES,3 days,54.5,1.0664172103383256,5713.620559653918
2022-03-01_2022-05-31,z500,HRES,3 days,55.5,1.0679352525123778,5345.182252448417
2022-03-01_2022-05-31,z500,HRES,3 days,56.5,1.0688898308967971,5383.518705680194
2022-03-01_2022-05-31,z500,HRES,3 days,57.5,1.069812622569696,5198.267846634275
2022-03-01_2022-05-31,z500,HRES,3 days,58.5,1.0664599791978708,5055.679996196145
2022-03-01_2022-05-31,z500,HRES,3 days,59.5,1.0653647937259543,4954.404774225106
2022-03-01_2022-05-31,z500,HRES,3 days,60.5,1.064699325231124,4772.188444408446
2022-03-01_2022-05-31,z500,HRES,3 days,61.5,1.0214125500506182,2863.3335512121994
2022-03-01_2022-05-31,z500,HRES,3 days,62.5,1.0105585637794483,2716.941883044848
2022-03-01_2022-05-31,z500,HRES,3 days,63.5,1.0142166605004197,2638.736961364819
2022-03-01_2022-05-31,z500,HRES,3 days,64.5,1.027964794867699,2547.127798508248
2022-03-01_2022-05-31,z500,HRES,3 days,65.5,1.0147547864730275,2438.5974954682442
2022-03-01_2022-05-31,z500,HRES,3 days,66.5,1.0230196483755751,2392.734244716266
2022-03-01_2022-05-31,z500,HRES,3 days,67.5,1.0190860600756682,2296.7692922416663
2022-03-01_2022-05-31,z500,HRES,3 days,68.5,1.0198148547461694,2229.9939376855746
2022-03-01_2022-05-31,z500,HRES,3 days,69.5,0.992048488920965,2167.969054119967
2022-03-01_2022-05-31,z500,HRES,3 days,70.5,1.0074957623077203,2067.0743385427027
2022-03-01_2022-05-31,z500,HRES,3 days,71.5,1.0294974991516421,2027.2415921393324
2022-03-01_2022-05-31,z500,HRES,3 days,72.5,1.011224445312462,1963.0849850085056
2022-03-01_2022-05-31,z500,HRES,3 days,73.5,1.001822597889346,1895.4583901842825
2022-03-01_2022-05-31,z500,HRES,3 days,74.5,1.0166595783142374,1855.7997876568916
2022-03-01_2022-05-31,z500,HRES,3 days,75.5,1.0181400205945856,1773.8886430232137
2022-03-01_2022-05-31,z500,HRES,3 days,76.5,1.0336414436585113,1749.1803957394397
2022-03-01_2022-05-31,z500,HRES,3 days,77.5,1.0108203064274308,1657.1110905206906
2022-03-01_2022-05-31,z500,HRES,3 days,78.5,1.020906160786423,1654.7233724965392
2022-03-01_2022-05-31,z500,HRES,3 days,79.5,1.0097160848558495,1576.125294957865
2022-03-01_2022-05-31,z500,HRES,3 days,80.5,1.0142055989202508,1547.6555478792059
2022-03-01_2022-05-31,z500,HRES,3 days,81.5,1.0165991385359912,1513.1455921221952
2022-03-01_2022-05-31,z500,HRES,3 days,82.5,1.0066902889583207,1450.203593614543
2022-03-01_2022-05-31,z500,HRES,3 days,83.5,0.9858498759753833,1421.5682061010275
2022-03-01_2022-05-31,z500,HRES,3 days,84.5,1.0472408577461005,1373.985688961739
2022-03-01_2022-05-31,z500,HRES,3 days,85.5,1.0245062694019091,1332.5647146779454
2022-03-01_2022-05-31,z500,HRES,3 days,86.5,1.0300242816097238,1310.9427956177199
2022-03-01_2022-05-31,z500,HRES,3 days,87.5,1.0234134670190673,1248.4746343160098
2022-03-01_2022-05-31,z500,HRES,3 days,88.5,1.029907793213417,1245.4008090091506
2022-03-01_2022-05-31,z500,HRES,3 days,89.5,1.0257410439346464,1196.7525891015164
2022-03-01_2022-05-31,z500,HRES,3 days,90.5,1.0404973270633062,1163.3674267469344
2022-03-01_2022-05-31,z500,HRES,3 days,91.5,1.0519940495064064,1150.876073209923
2022-03-01_2022-05-31,z500,HRES,3 days,92.5,1.0399918893080962,1115.1018065146377
2022-03-01_2022-05-31,z500,HRES,3 days,93.5,1.0541022057231757,1089.2366491030823
2022-03-01_2022-05-31,z500,HRES,3 days,94.5,1.0276113451071625,1057.7321372475888
2022-03-01_2022-05-31,z500,HRES,3 days,95.5,1.038465941732929,1047.6187856696456
2022-03-01_2022-05-31,z500,HRES,3 days,96.5,1.0663593143726777,1016.4809514107952
2022-03-01_2022-05-31,z500,HRES,3 days,97.5,1.0913850983645,987.1553444362623
2022-03-01_2022-05-31,z500,HRES,3 days,98.5,1.0826353462513194,980.1674412909051
2022-03-01_2022-05-31,z500,HRES,3 days,99.5,1.0762001926387375,949.4181628361185
2022-03-01_2022-05-31,z500,HRES,3 days,100.5,1.069441720487993,930.3899850888989
2022-03-01_2022-05-31,z500,HRES,3 days,101.5,1.0714107001842303,901.813744054604
2022-03-01_2022-05-31,z500,HRES,3 days,102.5,1.0975179139540847,886.9016257983103
2022-03-01_2022-05-31,z500,HRES,3 days,103.5,1.103233744646103,880.3134231024397
2022-03-01_2022-05-31,z500,HRES,3 days,104.5,1.0958872325754758,855.1133964283446
2022-03-01_2022-05-31,z500,HRES,3 days,105.5,1.104141949385392,848.2620190015037
2022-03-01_2022-05-31,z500,HRES,3 days,106.5,1.1011737062722355,821.2507840879773
2022-03-01_2022-05-31,z500,HRES,3 days,107.5,1.11172839679858,814.5886467845318
2022-03-01_2022-05-31,z500,HRES,3 days,108.5,1.0973333069863946,807.2295134461132
2022-03-01_2022-05-31,z500,HRES,3 days,109.5,1.0976616821015865,793.9204094238697
2022-03-01_2022-05-31,z500,HRES,3 days,110.5,1.1255986984750428,770.5529364870953
2022-03-01_2022-05-31,z500,HRES,3 days,111.5,1.135893869919832,769.8926983934178
2022-03-01_2022-05-31,z500,HRES,3 days,112.5,1.1053944710908588,760.0447276437892
2022-03-01_2022-05-31,z500,HRES,3 days,113.5,1.1362865086045233,758.7858329471846
2022-03-01_2022-05-31,z500,HRES,3 days,114.5,1.1770649901027481,740.715916040986
2022-03-01_2022-05-31,z500,HRES,3 days,115.5,1.1270404884502905,735.6319030221762
2022-03-01_2022-05-31,z500,HRES,3 days,116.5,1.1117012876930643,732.5256699790212
2022-03-01_2022-05-31,z500,HRES,3 days,117.5,1.1426284726176004,731.5443956612727
2022-03-01_2022-05-31,z500,HRES,3 days,118.5,1.156854217953946,724.4615770388331
2022-03-01_2022-05-31,z500,HRES,3 days,119.5,1.142316665375862,716.2022932063801
2022-03-01_2022-05-31,z500,HRES,3 days,120.5,1.1366301738365416,718.3389495643943
2022-03-01_2022-05-31,z500,HRES,3 days,121.5,1.179017914851873,655.5222685472098
2022-03-01_2022-05-31,z500,HRES,3 days,122.5,1.2320045477345483,615.9592692157069
2022-03-01_2022-05-31,z500,HRES,3 days,123.5,1.2582403427040263,588.4322477503591
2022-03-01_2022-05-31,z500,HRES,3 days,124.5,1.2218862350941215,569.1047539409494
2022-03-01_2022-05-31,z500,HRES,3 days,125.5,1.2811287465532237,554.1913145311304
2022-03-01_2022-05-31,z500,HRES,3 days,126.5,1.2556404871638631,536.573909404159
2022-03-01_2022-05-31,z500,HRES,3 days,127.5,1.3386595411499482,522.1741524329177
2022-03-01_2022-05-31,z500,HRES,3 days,128.5,1.2808223584647023,515.1125937188984
2022-03-01_2022-05-31,z500,HRES,3 days,129.5,1.3021216386249785,507.91694199972625
2022-03-01_2022-05-31,z500,HRES,3 days,130.5,1.2816418805457541,497.4325952011967
2022-03-01_2022-05-31,z500,HRES,3 days,131.5,1.2995653817128492,488.7881523170879
2022-03-01_2022-05-31,z500,HRES,3 days,132.5,1.3221328279906217,486.9472957336244
2022-03-01_2022-05-31,z500,HRES,3 days,133.5,1.235183326467005,455.97099142818297
2022-03-01_2022-05-31,z500,HRES,3 days,134.5,1.3187657741028813,433.52966106700944
2022-03-01_2022-05-31,z500,HRES,5 days,0.5,1.1002433128454623,0.09648283720213326
2022-03-01_2022-05-31,z500,HRES,5 days,1.5,0.9769250853135398,979849.5170679063
2022-03-01_2022-05-31,z500,HRES,5 days,2.5,0.998449248848498,843450.2739933562
2022-03-01_2022-05-31,z500,HRES,5 days,3.5,0.9901922040396891,817330.0232712193
2022-03-01_2022-05-31,z500,HRES,5 days,4.5,1.0248216263051273,770763.9277902892
2022-03-01_2022-05-31,z500,HRES,5 days,5.5,0.9960889833125279,667155.6825353329
2022-03-01_2022-05-31,z500,HRES,5 days,6.5,1.059205586010981,576667.6062635046
2022-03-01_2022-05-31,z500,HRES,5 days,7.5,1.019355508915544,478681.580901207
2022-03-01_2022-05-31,z500,HRES,5 days,8.5,0.9972601901537761,407979.14795180387
2022-03-01_2022-05-31,z500,HRES,5 days,9.5,0.9643802292495726,346465.653422957
2022-03-01_2022-05-31,z500,HRES,5 days,10.5,0.9720213400938668,290974.4153506564
2022-03-01_2022-05-31,z500,HRES,5 days,11.5,1.028669485939168,246507.46409216107
2022-03-01_2022-05-31,z500,HRES,5 days,12.5,1.0708925143318082,205598.58025704726
2022-03-01_2022-05-31,z500,HRES,5 days,13.5,1.0868467856887594,172594.52154066853
2022-03-01_2022-05-31,z500,HRES,5 days,14.5,1.103344113764106,152081.83203982023
2022-03-01_2022-05-31,z500,HRES,5 days,15.5,1.1153578715536958,132251.2853013779
2022-03-01_2022-05-31,z500,HRES,5 days,16.5,1.0961099646709151,117033.3115108845
2022-03-01_2022-05-31,z500,HRES,5 days,17.5,1.121577605554289,100330.80494095875
2022-03-01_2022-05-31,z500,HRES,5 days,18.5,1.1341726598360347,88931.15654574874
2022-03-01_2022-05-31,z500,HRES,5 days,19.5,1.1216702461132924,79278.11806547125
2022-03-01_2022-05-31,z500,HRES,5 days,20.5,1.1413485988987542,71821.45950127869
2022-03-01_2022-05-31,z500,HRES,5 days,21.5,1.1477126234917099,63346.85018117654
2022-03-01_2022-05-31,z500,HRES,5 days,22.5,1.14732262835906,58101.85420214296
2022-03-01_2022-05-31,z500,HRES,5 days,23.5,1.1406758025187838,52637.78596995833
2022-03-01_2022-05-31,z500,HRES,5 days,24.5,1.1328233730204418,47125.05397403133
2022-03-01_2022-05-31,z500,HRES,5 days,25.5,1.1287575438187463,42477.65799590605
2022-03-01_2022-05-31,z500,HRES,5 days,26.5,1.1324988579342625,38639.46925641305
2022-03-01_2022-05-31,z500,HRES,5 days,27.5,1.141885340604082,35839.4192245589
2022-03-01_2022-05-31,z500,HRES,5 days,28.5,1.1534550095648377,33574.14031052902
2022-03-01_2022-05-31,z500,HRES,5 days,29.5,1.1606383256018422,30202.246407927374
2022-03-01_2022-05-31,z500,HRES,5 days,30.5,1.1627649865534933,28386.567716940703
2022-03-01_2022-05-31,z500,HRES,5 days,31.5,1.1626314564335127,25821.78892324291
2022-03-01_2022-05-31,z500,HRES,5 days,32.5,1.1643790600464539,24449.619408385784
