window,variable,model,lead,wavenumber,spectral_retention,spectral_rmse
2018-12-01_2019-02-28,z500,HRES,1 days,38.5,0.970274572776418,4975.022363252659
2018-12-01_2019-02-28,z500,HRES,1 days,39.5,0.9695489110699167,4763.43723338247
2018-12-01_2019-02-28,z500,HRES,1 days,40.5,0.9678383088593573,4567.2238653207505
2018-12-01_2019-02-28,z500,HRES,1 days,41.5,0.96970191963255,4303.916755219431
2018-12-01_2019-02-28,z500,HRES,1 days,42.5,0.9669785940146137,4138.512925534818
2018-12-01_2019-02-28,z500,HRES,1 days,43.5,0.96604805979552,3935.793543961695
2018-12-01_2019-02-28,z500,HRES,1 days,44.5,0.9664742356401977,3854.494938940879
2018-12-01_2019-02-28,z500,HRES,1 days,45.5,0.9668562030068257,3680.391014475014
2018-12-01_2019-02-28,z500,HRES,1 days,46.5,0.9660685732301602,3484.2257024812893
2018-12-01_2019-02-28,z500,HRES,1 days,47.5,0.9638438381994783,3386.7615806969397
2018-12-01_2019-02-28,z500,HRES,1 days,48.5,0.9663773119008847,3213.759599333501
2018-12-01_2019-02-28,z500,HRES,1 days,49.5,0.9672338734973852,3136.311931962297
2018-12-01_2019-02-28,z500,HRES,1 days,50.5,0.9672256955600946,2991.2254455777734
2018-12-01_2019-02-28,z500,HRES,1 days,51.5,0.9658718998640009,2914.670463238054
2018-12-01_2019-02-28,z500,HRES,1 days,52.5,0.9673322704241117,2856.6812925527765
2018-12-01_2019-02-28,z500,HRES,1 days,53.5,0.9685436546913241,2711.9767697657835
2018-12-01_2019-02-28,z500,HRES,1 days,54.5,0.9675550335999005,2667.6557004862984
2018-12-01_2019-02-28,z500,HRES,1 days,55.5,0.9674940056015227,2521.3843331897233
2018-12-01_2019-02-28,z500,HRES,1 days,56.5,0.9672648592885548,2489.479135399275
2018-12-01_2019-02-28,z500,HRES,1 days,57.5,0.9684932669189927,2429.8321871623007
2018-12-01_2019-02-28,z500,HRES,1 days,58.5,0.9671826117788892,2342.610056473152
2018-12-01_2019-02-28,z500,HRES,1 days,59.5,0.9661655931158153,2287.4683050040626
2018-12-01_2019-02-28,z500,HRES,1 days,60.5,0.9688801649111051,2215.503241155301
2018-12-01_2019-02-28,z500,HRES,1 days,61.5,1.075974189316636,1883.0056084023338
2018-12-01_2019-02-28,z500,HRES,1 days,62.5,1.0671355047854756,1804.2528237628353
2018-12-01_2019-02-28,z500,HRES,1 days,63.5,1.0741911131112953,1782.3181170577047
2018-12-01_2019-02-28,z500,HRES,1 days,64.5,1.0675841880319314,1749.0792121887273
2018-12-01_2019-02-28,z500,HRES,1 days,65.5,1.0782838735040567,1688.0572841018825
2018-12-01_2019-02-28,z500,HRES,1 days,66.5,1.0505874096276284,1677.3140830171449
2018-12-01_2019-02-28,z500,HRES,1 days,67.5,1.076226751392396,1608.382096564356
2018-12-01_2019-02-28,z500,HRES,1 days,68.5,1.0513949097583626,1584.9747658506801
2018-12-01_2019-02-28,z500,HRES,1 days,69.5,1.050523894158513,1556.9673910404674
2018-12-01_2019-02-28,z500,HRES,1 days,70.5,1.0646188019586345,1496.588556062795
2018-12-01_2019-02-28,z500,HRES,1 days,71.5,1.0724762700228232,1491.5536742211523
2018-12-01_2019-02-28,z500,HRES,1 days,72.5,1.0875611192519363,1434.1368627960446
2018-12-01_2019-02-28,z500,HRES,1 days,73.5,1.0803638030058456,1413.0450003504425
2018-12-01_2019-02-28,z500,HRES,1 days,74.5,1.0689852939162887,1375.5881792084526
2018-12-01_2019-02-28,z500,HRES,1 days,75.5,1.0900006415714014,1345.587502335883
2018-12-01_2019-02-28,z500,HRES,1 days,76.5,1.0833675606791888,1326.2024217336127
2018-12-01_2019-02-28,z500,HRES,1 days,77.5,1.0807880000349437,1276.1705812173434
2018-12-01_2019-02-28,z500,HRES,1 days,78.5,1.0651636825099522,1273.631912070924
2018-12-01_2019-02-28,z500,HRES,1 days,79.5,1.0973167177200587,1228.1987534985567
2018-12-01_2019-02-28,z500,HRES,1 days,80.5,1.082962204441721,1209.2894951068322
2018-12-01_2019-02-28,z500,HRES,1 days,81.5,1.0845194281654853,1194.0595363378116
2018-12-01_2019-02-28,z500,HRES,1 days,82.5,1.0928817869729393,1163.055129035714
2018-12-01_2019-02-28,z500,HRES,1 days,83.5,1.0872169233145415,1144.2509015566377
2018-12-01_2019-02-28,z500,HRES,1 days,84.5,1.1324022363283754,1105.3209622126938
2018-12-01_2019-02-28,z500,HRES,1 days,85.5,1.1120455942348455,1094.3836069476145
2018-12-01_2019-02-28,z500,HRES,1 days,86.5,1.095904164579852,1073.363391040035
2018-12-01_2019-02-28,z500,HRES,1 days,87.5,1.131127882369926,1044.7261716623952
2018-12-01_2019-02-28,z500,HRES,1 days,88.5,1.1207728276081714,1032.1184059598722
2018-12-01_2019-02-28,z500,HRES,1 days,89.5,1.1127105555685222,1002.1381962966382
2018-12-01_2019-02-28,z500,HRES,1 days,90.5,1.1213339409145548,984.7026930032999
2018-12-01_2019-02-28,z500,HRES,1 days,91.5,1.11592829632452,974.9982509403042
2018-12-01_2019-02-28,z500,HRES,1 days,92.5,1.139787208210004,947.7226360980111
2018-12-01_2019-02-28,z500,HRES,1 days,93.5,1.1368305815960305,939.0969186983064
2018-12-01_2019-02-28,z500,HRES,1 days,94.5,1.1567469408486981,921.8053524254651
2018-12-01_2019-02-28,z500,HRES,1 days,95.5,1.1665995217526601,897.7828597415564
2018-12-01_2019-02-28,z500,HRES,1 days,96.5,1.1504453856944612,875.1739926884619
2018-12-01_2019-02-28,z500,HRES,1 days,97.5,1.1603681576779665,859.6537149126301
2018-12-01_2019-02-28,z500,HRES,1 days,98.5,1.1556797163979635,856.3011813577673
2018-12-01_2019-02-28,z500,HRES,1 days,99.5,1.1727854103648419,838.2056654507186
2018-12-01_2019-02-28,z500,HRES,1 days,100.5,1.1739387611369152,830.2162425470634
2018-12-01_2019-02-28,z500,HRES,1 days,101.5,1.184278029657898,808.2674540156884
2018-12-01_2019-02-28,z500,HRES,1 days,102.5,1.1898939567292095,794.3303342785374
2018-12-01_2019-02-28,z500,HRES,1 days,103.5,1.1694246950991796,786.190675986528
2018-12-01_2019-02-28,z500,HRES,1 days,104.5,1.1917417757438977,774.7811742346381
2018-12-01_2019-02-28,z500,HRES,1 days,105.5,1.2069326432077354,769.8565630087683
2018-12-01_2019-02-28,z500,HRES,1 days,106.5,1.1996931963852175,756.2253331679452
2018-12-01_2019-02-28,z500,HRES,1 days,107.5,1.2159655787394612,753.3471246681241
2018-12-01_2019-02-28,z500,HRES,1 days,108.5,1.2086584506814388,743.6824706207138
2018-12-01_2019-02-28,z500,HRES,1 days,109.5,1.2177596425234045,731.3958271684644
2018-12-01_2019-02-28,z500,HRES,1 days,110.5,1.2460413316823955,720.3719177917811
2018-12-01_2019-02-28,z500,HRES,1 days,111.5,1.2139862952608418,717.9511723474307
2018-12-01_2019-02-28,z500,HRES,1 days,112.5,1.210460650696104,714.5502808703335
2018-12-01_2019-02-28,z500,HRES,1 days,113.5,1.2387361661793646,709.2742908846628
2018-12-01_2019-02-28,z500,HRES,1 days,114.5,1.229294730014506,698.223360865849
2018-12-01_2019-02-28,z500,HRES,1 days,115.5,1.262814482091546,692.3403381710425
2018-12-01_2019-02-28,z500,HRES,1 days,116.5,1.2765573859078407,686.1536944659266
2018-12-01_2019-02-28,z500,HRES,1 days,117.5,1.278892728783502,683.8584543367235
2018-12-01_2019-02-28,z500,HRES,1 days,118.5,1.2738955965110963,684.2971939476224
2018-12-01_2019-02-28,z500,HRES,1 days,119.5,1.2637716962274752,675.0057181787506
2018-12-01_2019-02-28,z500,HRES,1 days,120.5,1.249871286455128,680.0153250751491
2018-12-01_2019-02-28,z500,HRES,1 days,121.5,1.2689387366344727,620.8226676330427
2018-12-01_2019-02-28,z500,HRES,1 days,122.5,1.3151822829729698,593.0079393563028
2018-12-01_2019-02-28,z500,HRES,1 days,123.5,1.3248267813146324,565.3146170768574
2018-12-01_2019-02-28,z500,HRES,1 days,124.5,1.3238036543068932,549.3710040629697
2018-12-01_2019-02-28,z500,HRES,1 days,125.5,1.331701327107423,538.672870841076
2018-12-01_2019-02-28,z500,HRES,1 days,126.5,1.3725650775306,512.9761750065761
2018-12-01_2019-02-28,z500,HRES,1 days,127.5,1.373042002701639,504.43083138478147
2018-12-01_2019-02-28,z500,HRES,1 days,128.5,1.397806237752958,496.995311281447
2018-12-01_2019-02-28,z500,HRES,1 days,129.5,1.3041910584607652,488.771661127226
2018-12-01_2019-02-28,z500,HRES,1 days,130.5,1.4537938745832817,484.90204512357235
2018-12-01_2019-02-28,z500,HRES,1 days,131.5,1.4018133791381742,475.55537623016926
2018-12-01_2019-02-28,z500,HRES,1 days,132.5,1.374411809915392,467.4101324487927
2018-12-01_2019-02-28,z500,HRES,1 days,133.5,1.323235221695331,446.953412662733
2018-12-01_2019-02-28,z500,HRES,1 days,134.5,1.160427783622638,406.8920570351473
2018-12-01_2019-02-28,z500,HRES,3 days,0.5,1.0894563009768208,0.03195546266593369
2018-12-01_2019-02-28,z500,HRES,3 days,1.5,0.9838530221261971,469271.2905359857
2018-12-01_2019-02-28,z500,HRES,3 days,2.5,0.9732067741534738,320938.35353847605
2018-12-01_2019-02-28,z500,HRES,3 days,3.5,0.9740292659929632,296703.3116021097
2018-12-01_2019-02-28,z500,HRES,3 days,4.5,0.9684625018566977,288581.020207681
2018-12-01_2019-02-28,z500,HRES,3 days,5.5,0.9677521109356575,255287.26681606792
2018-12-01_2019-02-28,z500,HRES,3 days,6.5,0.9540183616414024,232457.6236971913
2018-12-01_2019-02-28,z500,HRES,3 days,7.5,0.9701278573564258,198152.6423343229
2018-12-01_2019-02-28,z500,HRES,3 days,8.5,0.9597516932867635,175870.3549116847
2018-12-01_2019-02-28,z500,HRES,3 days,9.5,0.9425666491202886,157199.40510578075
2018-12-01_2019-02-28,z500,HRES,3 days,10.5,0.9623079943228073,134726.58617810963
2018-12-01_2019-02-28,z500,HRES,3 days,11.5,0.9619589600247368,121807.06455489862
2018-12-01_2019-02-28,z500,HRES,3 days,12.5,0.9677889127144065,102346.18798385996
2018-12-01_2019-02-28,z500,HRES,3 days,13.5,0.9443807589027104,89745.46236729392
2018-12-01_2019-02-28,z500,HRES,3 days,14.5,0.9319363264501893,79867.19378428295
2018-12-01_2019-02-28,z500,HRES,3 days,15.5,0.9448867212660276,71669.00216076995
2018-12-01_2019-02-28,z500,HRES,3 days,16.5,0.9406087329319738,64806.20894681497
2018-12-01_2019-02-28,z500,HRES,3 days,17.5,0.9404026073918557,56882.505677285044
2018-12-01_2019-02-28,z500,HRES,3 days,18.5,0.9402343328195586,51755.250552463374
2018-12-01_2019-02-28,z500,HRES,3 days,19.5,0.9351660458301349,46933.71221023663
2018-12-01_2019-02-28,z500,HRES,3 days,20.5,0.937143711475796,42531.93293374587
2018-12-01_2019-02-28,z500,HRES,3 days,21.5,0.940708280412429,38148.542517403796
2018-12-01_2019-02-28,z500,HRES,3 days,22.5,0.929695195829198,35453.664856090836
2018-12-01_2019-02-28,z500,HRES,3 days,23.5,0.9315393743956258,32059.35281314027
2018-12-01_2019-02-28,z500,HRES,3 days,24.5,0.9424748246224687,29230.586902792693
2018-12-01_2019-02-28,z500,HRES,3 days,25.5,0.9459289991662535,26918.879195964648
2018-12-01_2019-02-28,z500,HRES,3 days,26.5,0.9401723874655574,24754.866997043526
2018-12-01_2019-02-28,z500,HRES,3 days,27.5,0.9325128818168305,23124.204793080105
2018-12-01_2019-02-28,z500,HRES,3 days,28.5,0.9380788983825715,21305.840784286993
2018-12-01_2019-02-28,z500,HRES,3 days,29.5,0.9399626595936734,19507.693593240852
2018-12-01_2019-02-28,z500,HRES,3 days,30.5,0.9422557275714684,18412.366965062025
2018-12-01_2019-02-28,z500,HRES,3 days,31.5,0.9392914619590944,16831.781478209046
2018-12-01_2019-02-28,z500,HRES,3 days,32.5,0.9296829091740328,15813.120635894746
2018-12-01_2019-02-28,z500,HRES,3 days,33.5,0.9309161240331141,14795.173849537741
2018-12-01_2019-02-28,z500,HRES,3 days,34.5,0.9337860829144012,13776.936376581389
2018-12-01_2019-02-28,z500,HRES,3 days,35.5,0.9253245417560371,13135.787727345814
2018-12-01_2019-02-28,z500,HRES,3 days,36.5,0.9253612398307604,12131.763263333865
2018-12-01_2019-02-28,z500,HRES,3 days,37.5,0.9242159113424964,11417.509087015149
2018-12-01_2019-02-28,z500,HRES,3 days,38.5,0.9232200572006523,10646.438542395072
2018-12-01_2019-02-28,z500,HRES,3 days,39.5,0.9262861107523818,10150.711172285215
2018-12-01_2019-02-28,z500,HRES,3 days,40.5,0.9299863578774176,9671.935919619362
2018-12-01_2019-02-28,z500,HRES,3 days,41.5,0.9297181189544861,8955.081959312163
2018-12-01_2019-02-28,z500,HRES,3 days,42.5,0.924021076752853,8559.64534089039
2018-12-01_2019-02-28,z500,HRES,3 days,43.5,0.920862437322899,8021.034565079782
2018-12-01_2019-02-28,z500,HRES,3 days,44.5,0.9272738208004953,7755.081275848569
2018-12-01_2019-02-28,z500,HRES,3 days,45.5,0.925256434122601,7451.483722630561
2018-12-01_2019-02-28,z500,HRES,3 days,46.5,0.9231446116099158,7026.243303521792
2018-12-01_2019-02-28,z500,HRES,3 days,47.5,0.9221588248395489,6761.133643210138
2018-12-01_2019-02-28,z500,HRES,3 days,48.5,0.9236110777714144,6362.4451858015145
2018-12-01_2019-02-28,z500,HRES,3 days,49.5,0.9244232709752186,6159.734373584581
2018-12-01_2019-02-28,z500,HRES,3 days,50.5,0.926216745848588,5814.102065463667
2018-12-01_2019-02-28,z500,HRES,3 days,51.5,0.9268471872675645,5615.800390213169
2018-12-01_2019-02-28,z500,HRES,3 days,52.5,0.9237553047329823,5450.960562979349
2018-12-01_2019-02-28,z500,HRES,3 days,53.5,0.9240860963412503,5185.667034540816
2018-12-01_2019-02-28,z500,HRES,3 days,54.5,0.9215699180055977,5080.360043438676
2018-12-01_2019-02-28,z500,HRES,3 days,55.5,0.9224973978257442,4766.439063683206
2018-12-01_2019-02-28,z500,HRES,3 days,56.5,0.924035550345576,4738.43192438671
2018-12-01_2019-02-28,z500,HRES,3 days,57.5,0.9260177461059277,4571.803594449197
2018-12-01_2019-02-28,z500,HRES,3 days,58.5,0.924301668758045,4451.561499044148
2018-12-01_2019-02-28,z500,HRES,3 days,59.5,0.9212948911403389,4352.093023715814
2018-12-01_2019-02-28,z500,HRES,3 days,60.5,0.9237168214937118,4154.082530108264
2018-12-01_2019-02-28,z500,HRES,3 days,61.5,1.0648405051997025,2915.151073271939
2018-12-01_2019-02-28,z500,HRES,3 days,62.5,1.0663775704846434,2766.669281295675
2018-12-01_2019-02-28,z500,HRES,3 days,63.5,1.0681509054207539,2689.844060693001
2018-12-01_2019-02-28,z500,HRES,3 days,64.5,1.072336865362327,2627.396326651899
2018-12-01_2019-02-28,z500,HRES,3 days,65.5,1.0678544845486226,2506.978389319542
2018-12-01_2019-02-28,z500,HRES,3 days,66.5,1.0809856828194162,2441.796917667328
2018-12-01_2019-02-28,z500,HRES,3 days,67.5,1.0947493632544674,2344.1719762979383
2018-12-01_2019-02-28,z500,HRES,3 days,68.5,1.05739395618471,2297.9687646160924
2018-12-01_2019-02-28,z500,HRES,3 days,69.5,1.064273902796071,2231.312930804444
2018-12-01_2019-02-28,z500,HRES,3 days,70.5,1.048303660396172,2139.811519279626
2018-12-01_2019-02-28,z500,HRES,3 days,71.5,1.0937193567647687,2101.6259335361606
2018-12-01_2019-02-28,z500,HRES,3 days,72.5,1.0972352826545155,2004.900203585538
2018-12-01_2019-02-28,z500,HRES,3 days,73.5,1.0590773280579653,1955.9054607070225
2018-12-01_2019-02-28,z500,HRES,3 days,74.5,1.0859770241083668,1927.316631516099
2018-12-01_2019-02-28,z500,HRES,3 days,75.5,1.0874535743343872,1851.5317612202284
2018-12-01_2019-02-28,z500,HRES,3 days,76.5,1.0959448762501884,1809.9525796331511
2018-12-01_2019-02-28,z500,HRES,3 days,77.5,1.0751973537973714,1733.1129953810198
2018-12-01_2019-02-28,z500,HRES,3 days,78.5,1.0911249759077177,1723.3734209845313
2018-12-01_2019-02-28,z500,HRES,3 days,79.5,1.1208881832508266,1647.2783185924807
2018-12-01_2019-02-28,z500,HRES,3 days,80.5,1.1040020863389592,1625.4313051197332
2018-12-01_2019-02-28,z500,HRES,3 days,81.5,1.1238139427109899,1587.6146300774444
2018-12-01_2019-02-28,z500,HRES,3 days,82.5,1.1159530258241968,1530.5983218329955
2018-12-01_2019-02-28,z500,HRES,3 days,83.5,1.0866932736569,1493.7048441218349
2018-12-01_2019-02-28,z500,HRES,3 days,84.5,1.157038066289055,1435.6323868382324
2018-12-01_2019-02-28,z500,HRES,3 days,85.5,1.1295022378002963,1415.1913169210193
2018-12-01_2019-02-28,z500,HRES,3 days,86.5,1.1204277368707536,1388.173806473508
2018-12-01_2019-02-28,z500,HRES,3 days,87.5,1.1408881339655594,1336.67707082718
2018-12-01_2019-02-28,z500,HRES,3 days,88.5,1.1335337116623283,1318.9524268684452
2018-12-01_2019-02-28,z500,HRES,3 days,89.5,1.1396008551063015,1275.2328814274786
2018-12-01_2019-02-28,z500,HRES,3 days,90.5,1.1257272462542671,1245.98274873653
2018-12-01_2019-02-28,z500,HRES,3 days,91.5,1.1146287046326249,1224.7477026121446
2018-12-01_2019-02-28,z500,HRES,3 days,92.5,1.1567622596482243,1196.791307841611
2018-12-01_2019-02-28,z500,HRES,3 days,93.5,1.1349569672639912,1167.4537023426922
2018-12-01_2019-02-28,z500,HRES,3 days,94.5,1.1724135946275156,1142.9027820436543
2018-12-01_2019-02-28,z500,HRES,3 days,95.5,1.1936276000902382,1118.512964938698
2018-12-01_2019-02-28,z500,HRES,3 days,96.5,1.1928198680665845,1096.626281398296
2018-12-01_2019-02-28,z500,HRES,3 days,97.5,1.173943471756826,1059.2690452135191
2018-12-01_2019-02-28,z500,HRES,3 days,98.5,1.1963664529877287,1050.1677177669437
2018-12-01_2019-02-28,z500,HRES,3 days,99.5,1.197639499919819,1025.0121897613099
2018-12-01_2019-02-28,z500,HRES,3 days,100.5,1.200707673950522,1008.6450224664881
2018-12-01_2019-02-28,z500,HRES,3 days,101.5,1.2182504293807348,983.409395479815
2018-12-01_2019-02-28,z500,HRES,3 days,102.5,1.2071095096733782,958.6171347038929
2018-12-01_2019-02-28,z500,HRES,3 days,103.5,1.2024420942478757,948.9720745225311
2018-12-01_2019-02-28,z500,HRES,3 days,104.5,1.1964252756697271,927.55285129273
2018-12-01_2019-02-28,z500,HRES,3 days,105.5,1.2249263919108615,924.1803637075348
2018-12-01_2019-02-28,z500,HRES,3 days,106.5,1.233542312826089,902.5278081072831
2018-12-01_2019-02-28,z500,HRES,3 days,107.5,1.2223542497343756,890.0438113094225
2018-12-01_2019-02-28,z500,HRES,3 days,108.5,1.2288339344507813,885.0172161002134
2018-12-01_2019-02-28,z500,HRES,3 days,109.5,1.2325511687495474,864.9053405050485
2018-12-01_2019-02-28,z500,HRES,3 days,110.5,1.2767484525907118,857.0234219687778
2018-12-01_2019-02-28,z500,HRES,3 days,111.5,1.2452580462611307,849.3924676722598
2018-12-01_2019-02-28,z500,HRES,3 days,112.5,1.2250863313158056,836.668491170563
2018-12-01_2019-02-28,z500,HRES,3 days,113.5,1.2900584224368794,835.0163544337488
2018-12-01_2019-02-28,z500,HRES,3 days,114.5,1.2698674360689548,815.2416015902933
2018-12-01_2019-02-28,z500,HRES,3 days,115.5,1.270636445233051,811.2101872289257
2018-12-01_2019-02-28,z500,HRES,3 days,116.5,1.305300514586443,806.0008389537819
2018-12-01_2019-02-28,z500,HRES,3 days,117.5,1.2871908471949063,799.2505907555
2018-12-01_2019-02-28,z500,HRES,3 days,118.5,1.279202781737132,790.1519924539954
2018-12-01_2019-02-28,z500,HRES,3 days,119.5,1.2866567894529364,786.9583018340932
2018-12-01_2019-02-28,z500,HRES,3 days,120.5,1.282469524384827,793.1575290310944
2018-12-01_2019-02-28,z500,HRES,3 days,121.5,1.3182731116019615,725.7590008740535
2018-12-01_2019-02-28,z500,HRES,3 days,122.5,1.3213155889207187,686.824809917415
2018-12-01_2019-02-28,z500,HRES,3 days,123.5,1.3160161302461302,650.5842655099217
2018-12-01_2019-02-28,z500,HRES,3 days,124.5,1.3373161178920039,630.9777407413004
2018-12-01_2019-02-28,z500,HRES,3 days,125.5,1.3227903438749797,612.5412220692256
2018-12-01_2019-02-28,z500,HRES,3 days,126.5,1.36447887549086,586.459753593945
2018-12-01_2019-02-28,z500,HRES,3 days,127.5,1.3283460261182607,574.0208689170754
2018-12-01_2019-02-28,z500,HRES,3 days,128.5,1.3528461184865073,560.674036926262
2018-12-01_2019-02-28,z500,HRES,3 days,129.5,1.2950559413954272,552.3703624714967
2018-12-01_2019-02-28,z500,HRES,3 days,130.5,1.4335751874680067,539.9325096903215
2018-12-01_2019-02-28,z500,HRES,3 days,131.5,1.350467426240147,531.9251823699792
2018-12-01_2019-02-28,z500,HRES,3 days,132.5,1.3438198898208595,536.234230405508
2018-12-01_2019-02-28,z500,HRES,3 days,133.5,1.3635221310710743,510.8948188544077
2018-12-01_2019-02-28,z500,HRES,3 days,134.5,1.4224019960198968,487.00095498481676
2018-12-01_2019-02-28,z500,HRES,5 days,0.5,1.079352653806814,0.05873648123993382
2018-12-01_2019-02-28,z500,HRES,5 days,1.5,0.9792832914159416,805247.198426227
2018-12-01_2019-02-28,z500,HRES,5 days,2.5,0.9784053427465758,764181.0557871906
2018-12-01_2019-02-28,z500,HRES,5 days,3.5,0.9500174980793423,786665.021810591
2018-12-01_2019-02-28,z500,HRES,5 days,4.5,0.9540343985778853,713339.0507044756
2018-12-01_2019-02-28,z500,HRES,5 days,5.5,0.9643536331600058,616452.5289621865
2018-12-01_2019-02-28,z500,HRES,5 days,6.5,0.9343929479568459,557291.4733900073
2018-12-01_2019-02-28,z500,HRES,5 days,7.5,0.9976908659597868,464360.6364191746
2018-12-01_2019-02-28,z500,HRES,5 days,8.5,0.9689900497584923,405223.0647569588
2018-12-01_2019-02-28,z500,HRES,5 days,9.5,0.9701630324455569,345750.26091980515
2018-12-01_2019-02-28,z500,HRES,5 days,10.5,0.9710400992075154,283133.94453576335
2018-12-01_2019-02-28,z500,HRES,5 days,11.5,0.9742678104995717,242796.19896184333
2018-12-01_2019-02-28,z500,HRES,5 days,12.5,0.957863500683839,204109.89574976178
2018-12-01_2019-02-28,z500,HRES,5 days,13.5,0.9247911457027865,173831.31369484848
2018-12-01_2019-02-28,z500,HRES,5 days,14.5,0.9358168039008904,149784.5455837473
2018-12-01_2019-02-28,z500,HRES,5 days,15.5,0.924173224156709,130319.29261958317
2018-12-01_2019-02-28,z500,HRES,5 days,16.5,0.8966838951085498,115765.68013908817
2018-12-01_2019-02-28,z500,HRES,5 days,17.5,0.8924075337888835,99871.53831069457
2018-12-01_2019-02-28,z500,HRES,5 days,18.5,0.9020759973113771,88374.37516384499
2018-12-01_2019-02-28,z500,HRES,5 days,19.5,0.8882471978706278,78866.92746691806
2018-12-01_2019-02-28,z500,HRES,5 days,20.5,0.9099914490679536,69723.58444231503
2018-12-01_2019-02-28,z500,HRES,5 days,21.5,0.9101566877140193,61322.44965961929
2018-12-01_2019-02-28,z500,HRES,5 days,22.5,0.8922710957265867,56482.03540472464
2018-12-01_2019-02-28,z500,HRES,5 days,23.5,0.8935258003007549,51323.844262216364
2018-12-01_2019-02-28,z500,HRES,5 days,24.5,0.8946756064472817,46162.00471363447
2018-12-01_2019-02-28,z500,HRES,5 days,25.5,0.9292154290044887,41693.64708422384
2018-12-01_2019-02-28,z500,HRES,5 days,26.5,0.9279946259986941,37558.146979375706
2018-12-01_2019-02-28,z500,HRES,5 days,27.5,0.9288920103323406,34846.28256663151
2018-12-01_2019-02-28,z500,HRES,5 days,28.5,0.9197063522611876,32275.576536027496
2018-12-01_2019-02-28,z500,HRES,5 days,29.5,0.909270343765606,29301.590127335938
2018-12-01_2019-02-28,z500,HRES,5 days,30.5,0.9110173411007084,27207.085040386213
2018-12-01_2019-02-28,z500,HRES,5 days,31.5,0.9154555390231512,25093.242344118094
2018-12-01_2019-02-28,z500,HRES,5 days,32.5,0.9179367494540622,23590.47915998432
